Pose_name,PDBCode,Ligand no.,Pose_no,rmsd,label_models_58,Use_in_models_58,number
5i9z_rdkit_ligand_02,PDB_5i9z,4201,2,10.23580097,0,1,20602
5i9z_rdkit_ligand_03,PDB_5i9z,4201,3,10.78481277,0,1,20603
5ia0_rdkit_ligand_05,PDB_5ia0,4202,5,1.944435359,1,1,20604
5ia0_rdkit_ligand_07,PDB_5ia0,4202,7,9.638595813,0,1,20605
5ia0_rdkit_ligand_08,PDB_5ia0,4202,8,9.552269108,0,1,20606
5ia0_rdkit_ligand_09,PDB_5ia0,4202,9,9.680663587,0,1,20607
5ia1_rdkit_ligand_01,PDB_5ia1,4203,1,9.154550161,0,1,20608
5ia1_rdkit_ligand_02,PDB_5ia1,4203,2,9.144499999,0,1,20609
5ia1_rdkit_ligand_03,PDB_5ia1,4203,3,8.749421056,0,1,20610
5ia2_rdkit_ligand_01,PDB_5ia2,4204,1,0.462206943,1,1,20611
5ia2_rdkit_ligand_02,PDB_5ia2,4204,2,9.801590182,0,1,20612
5ia2_rdkit_ligand_04,PDB_5ia2,4204,4,6.759792734,0,1,20613
5ia2_rdkit_ligand_05,PDB_5ia2,4204,5,4.811569444,0,1,20614
5ia2_rdkit_ligand_07,PDB_5ia2,4204,7,1.735209377,1,1,20615
5ia3_rdkit_ligand_01,PDB_5ia3,4205,1,1.857745547,1,1,20616
5ia3_rdkit_ligand_02,PDB_5ia3,4205,2,1.852894269,1,1,20617
5ia3_rdkit_ligand_03,PDB_5ia3,4205,3,0.718616631,1,1,20618
5ia3_rdkit_ligand_04,PDB_5ia3,4205,4,0.66863969,1,1,20619
5ia3_rdkit_ligand_15,PDB_5ia3,4205,15,1.738695934,1,1,20620
5ia4_rdkit_ligand_02,PDB_5ia4,4206,2,1.79986953,1,1,20621
5ia4_rdkit_ligand_04,PDB_5ia4,4206,4,1.694660117,1,1,20622
5ia4_rdkit_ligand_05,PDB_5ia4,4206,5,1.975198592,1,1,20623
5ia4_rdkit_ligand_06,PDB_5ia4,4206,6,1.531772318,1,1,20624
5ia4_rdkit_ligand_08,PDB_5ia4,4206,8,5.025840959,0,1,20625
5ia4_rdkit_ligand_09,PDB_5ia4,4206,9,1.902194962,1,1,20626
5ia4_rdkit_ligand_18,PDB_5ia4,4206,18,5.054146653,0,1,20627
5ia4_rdkit_ligand_20,PDB_5ia4,4206,20,4.672089475,0,1,20628
5ie1_rdkit_ligand_05,PDB_5ie1,4207,5,7.396379667,0,1,20629
5ie1_rdkit_ligand_06,PDB_5ie1,4207,6,7.457070637,0,1,20630
5ie1_rdkit_ligand_10,PDB_5ie1,4207,10,6.827527782,0,1,20631
5ie1_rdkit_ligand_14,PDB_5ie1,4207,14,1.159829803,1,1,20632
5ie3_rdkit_ligand_01,PDB_5ie3,4208,1,0.87862364,1,1,20633
5ie3_rdkit_ligand_02,PDB_5ie3,4208,2,0.8891704,1,1,20634
5ie3_rdkit_ligand_03,PDB_5ie3,4208,3,0.953980608,1,1,20635
5ie3_rdkit_ligand_04,PDB_5ie3,4208,4,0.951533061,1,1,20636
5ie3_rdkit_ligand_05,PDB_5ie3,4208,5,1.057060468,1,1,20637
5ie3_rdkit_ligand_20,PDB_5ie3,4208,20,5.677661079,0,1,20638
5igl_rdkit_ligand_01,PDB_5igl,4209,1,8.183758567,0,1,20639
5igl_rdkit_ligand_02,PDB_5igl,4209,2,4.55717336,0,1,20640
5igl_rdkit_ligand_03,PDB_5igl,4209,3,4.661057678,0,1,20641
5igl_rdkit_ligand_13,PDB_5igl,4209,13,1.055378148,1,1,20642
5igm_rdkit_ligand_02,PDB_5igm,4210,2,5.290819789,0,1,20643
5igm_rdkit_ligand_03,PDB_5igm,4210,3,8.289128487,0,1,20644
5igm_rdkit_ligand_04,PDB_5igm,4210,4,0.792783027,1,1,20645
5igm_rdkit_ligand_05,PDB_5igm,4210,5,7.533934748,0,1,20646
5igm_rdkit_ligand_09,PDB_5igm,4210,9,0.830856572,1,1,20647
5ih9_rdkit_ligand_01,PDB_5ih9,4211,1,5.687610175,0,1,20648
5ih9_rdkit_ligand_03,PDB_5ih9,4211,3,6.494211074,0,1,20649
5ih9_rdkit_ligand_05,PDB_5ih9,4211,5,9.94904579,0,1,20650
5ih9_rdkit_ligand_06,PDB_5ih9,4211,6,1.181133328,1,1,20651
5ihh_rdkit_ligand_01,PDB_5ihh,4212,1,1.593559381,1,1,20652
5ihh_rdkit_ligand_04,PDB_5ihh,4212,4,0.618865972,1,1,20653
5ihh_rdkit_ligand_05,PDB_5ihh,4212,5,4.582846966,0,1,20654
5ihh_rdkit_ligand_06,PDB_5ihh,4212,6,7.200355042,0,1,20655
5ihh_rdkit_ligand_07,PDB_5ihh,4212,7,7.475841892,0,1,20656
5ii2_rdkit_ligand_01,PDB_5ii2,4213,1,1.601305018,1,1,20657
5ii2_rdkit_ligand_02,PDB_5ii2,4213,2,0.377626043,1,1,20658
5ii2_rdkit_ligand_03,PDB_5ii2,4213,3,7.075130566,0,1,20659
5ii2_rdkit_ligand_05,PDB_5ii2,4213,5,7.300792132,0,1,20660
5ii2_rdkit_ligand_06,PDB_5ii2,4213,6,7.121137192,0,1,20661
5ii2_rdkit_ligand_11,PDB_5ii2,4213,11,1.270528293,1,1,20662
5ijr_rdkit_ligand_01,PDB_5ijr,4214,1,6.128614023,0,1,20663
5ijr_rdkit_ligand_02,PDB_5ijr,4214,2,6.808131078,0,1,20664
5ijr_rdkit_ligand_03,PDB_5ijr,4214,3,6.213004117,0,1,20665
5ijr_rdkit_ligand_13,PDB_5ijr,4214,13,1.602749225,0,1,20666
5ikb_rdkit_ligand_01,PDB_5ikb,4215,1,0.577102764,1,1,20667
5ikb_rdkit_ligand_17,PDB_5ikb,4215,17,4.537315822,0,1,20668
5iki_rdkit_ligand_01,PDB_5iki,4216,1,0.874084534,0,1,20669
5iki_rdkit_ligand_02,PDB_5iki,4216,2,6.58647768,0,1,20670
5iki_rdkit_ligand_03,PDB_5iki,4216,3,1.480921611,0,1,20671
5iki_rdkit_ligand_04,PDB_5iki,4216,4,1.113896539,0,1,20672
5iki_rdkit_ligand_06,PDB_5iki,4216,6,6.607221366,0,1,20673
5iki_rdkit_ligand_07,PDB_5iki,4216,7,6.831723069,0,1,20674
5iki_rdkit_ligand_13,PDB_5iki,4216,13,1.720337361,0,1,20675
5ime_rdkit_ligand_01,PDB_5ime,4217,1,0.658061429,1,1,20676
5ime_rdkit_ligand_03,PDB_5ime,4217,3,1.745960427,1,1,20677
5ime_rdkit_ligand_04,PDB_5ime,4217,4,5.980476131,0,1,20678
5ime_rdkit_ligand_05,PDB_5ime,4217,5,1.404338979,1,1,20679
5ime_rdkit_ligand_06,PDB_5ime,4217,6,4.815850308,0,1,20680
5ime_rdkit_ligand_08,PDB_5ime,4217,8,5.330758972,0,1,20681
5in4_rdkit_ligand_02,PDB_5in4,4218,2,1.257270115,1,1,20682
5in4_rdkit_ligand_03,PDB_5in4,4218,3,10.93867535,0,1,20683
5in4_rdkit_ligand_05,PDB_5in4,4218,5,11.53531864,0,1,20684
5in4_rdkit_ligand_07,PDB_5in4,4218,7,1.893193532,1,1,20685
5in4_rdkit_ligand_08,PDB_5in4,4218,8,1.478754882,1,1,20686
5in4_rdkit_ligand_09,PDB_5in4,4218,9,0.783059362,1,1,20687
5in4_rdkit_ligand_10,PDB_5in4,4218,10,4.772483121,0,1,20688
5ioz_rdkit_ligand_01,PDB_5ioz,4219,1,0.624748349,1,1,20689
5ioz_rdkit_ligand_02,PDB_5ioz,4219,2,5.952881013,0,1,20690
5ioz_rdkit_ligand_03,PDB_5ioz,4219,3,6.445137575,0,1,20691
5ioz_rdkit_ligand_04,PDB_5ioz,4219,4,1.083266027,1,1,20692
5ioz_rdkit_ligand_05,PDB_5ioz,4219,5,0.965503348,1,1,20693
5ioz_rdkit_ligand_06,PDB_5ioz,4219,6,5.866753118,0,1,20694
5ioz_rdkit_ligand_10,PDB_5ioz,4219,10,1.515037718,1,1,20695
5ioz_rdkit_ligand_14,PDB_5ioz,4219,14,1.180388435,1,1,20696
5ipc_rdkit_ligand_01,PDB_5ipc,4220,1,9.982318716,0,1,20697
5ipc_rdkit_ligand_02,PDB_5ipc,4220,2,10.56659303,0,1,20698
5ipc_rdkit_ligand_03,PDB_5ipc,4220,3,10.27351261,0,1,20699
5ipc_rdkit_ligand_13,PDB_5ipc,4220,13,1.519267624,1,1,20700
5ipj_rdkit_ligand_01,PDB_5ipj,4221,1,4.979238042,0,1,20701
5ipj_rdkit_ligand_02,PDB_5ipj,4221,2,5.385481866,0,1,20702
5ipj_rdkit_ligand_03,PDB_5ipj,4221,3,5.434791035,0,1,20703
5ipj_rdkit_ligand_13,PDB_5ipj,4221,13,1.90366332,1,1,20704
5irr_rdkit_ligand_01,PDB_5irr,4222,1,1.075177747,1,1,20705
5irr_rdkit_ligand_03,PDB_5irr,4222,3,1.897124576,1,1,20706
5irr_rdkit_ligand_04,PDB_5irr,4222,4,9.53187198,0,1,20707
5irr_rdkit_ligand_05,PDB_5irr,4222,5,4.942756496,0,1,20708
5irr_rdkit_ligand_06,PDB_5irr,4222,6,9.658051434,0,1,20709
5ito_rdkit_ligand_01,PDB_5ito,4223,1,1.291799725,0,1,20710
5ito_rdkit_ligand_02,PDB_5ito,4223,2,1.636319399,0,1,20711
5ito_rdkit_ligand_03,PDB_5ito,4223,3,7.552466457,0,1,20712
5ito_rdkit_ligand_04,PDB_5ito,4223,4,7.412909947,0,1,20713
5ito_rdkit_ligand_05,PDB_5ito,4223,5,7.245881422,0,1,20714
5ito_rdkit_ligand_07,PDB_5ito,4223,7,1.504528341,0,1,20715
5ito_rdkit_ligand_19,PDB_5ito,4223,19,1.895036256,0,1,20716
5itp_rdkit_ligand_01,PDB_5itp,4224,1,1.488404515,1,1,20717
5itp_rdkit_ligand_02,PDB_5itp,4224,2,1.256711395,1,1,20718
5itp_rdkit_ligand_03,PDB_5itp,4224,3,7.511943948,0,1,20719
5itp_rdkit_ligand_04,PDB_5itp,4224,4,7.573394122,0,1,20720
5itp_rdkit_ligand_05,PDB_5itp,4224,5,1.698033759,1,1,20721
5itp_rdkit_ligand_06,PDB_5itp,4224,6,7.580471253,0,1,20722
5ivc_rdkit_ligand_01,PDB_5ivc,4225,1,7.441665493,0,1,20723
5ivc_rdkit_ligand_02,PDB_5ivc,4225,2,7.440686088,0,1,20724
5ivc_rdkit_ligand_03,PDB_5ivc,4225,3,7.644551197,0,1,20725
5ive_rdkit_ligand_01,PDB_5ive,4226,1,0.500235445,1,1,20726
5ive_rdkit_ligand_02,PDB_5ive,4226,2,5.632576547,0,1,20727
5ive_rdkit_ligand_04,PDB_5ive,4226,4,4.920594807,0,1,20728
5ive_rdkit_ligand_10,PDB_5ive,4226,10,5.899949497,0,1,20729
5ivv_rdkit_ligand_01,PDB_5ivv,4227,1,6.244274425,0,1,20730
5ivv_rdkit_ligand_03,PDB_5ivv,4227,3,6.069298674,0,1,20731
5ivv_rdkit_ligand_04,PDB_5ivv,4227,4,5.725846007,0,1,20732
5ivv_rdkit_ligand_08,PDB_5ivv,4227,8,1.429360731,1,1,20733
5ivv_rdkit_ligand_10,PDB_5ivv,4227,10,1.131929371,1,1,20734
5ivy_rdkit_ligand_01,PDB_5ivy,4228,1,6.654128846,0,1,20735
5ivy_rdkit_ligand_02,PDB_5ivy,4228,2,6.654104512,0,1,20736
5ivy_rdkit_ligand_03,PDB_5ivy,4228,3,6.455595883,0,1,20737
5iwg_rdkit_ligand_01,PDB_5iwg,4229,1,0.353187658,1,1,20738
5iwg_rdkit_ligand_02,PDB_5iwg,4229,2,0.83934045,1,1,20739
5iwg_rdkit_ligand_03,PDB_5iwg,4229,3,9.218471631,0,1,20740
5iwg_rdkit_ligand_04,PDB_5iwg,4229,4,8.836910967,0,1,20741
5iwg_rdkit_ligand_05,PDB_5iwg,4229,5,9.396262446,0,1,20742
5ix0_rdkit_ligand_01,PDB_5ix0,4230,1,0.849478075,1,1,20743
5ix0_rdkit_ligand_02,PDB_5ix0,4230,2,0.809927305,1,1,20744
5ix0_rdkit_ligand_03,PDB_5ix0,4230,3,1.144939701,1,1,20745
5ix0_rdkit_ligand_04,PDB_5ix0,4230,4,1.236245752,1,1,20746
5ix0_rdkit_ligand_05,PDB_5ix0,4230,5,9.321171403,0,1,20747
5ix0_rdkit_ligand_06,PDB_5ix0,4230,6,9.255621952,0,1,20748
5ix0_rdkit_ligand_07,PDB_5ix0,4230,7,9.23865758,0,1,20749
5iyy_rdkit_ligand_01,PDB_5iyy,4231,1,8.058448283,0,1,20750
5iyy_rdkit_ligand_02,PDB_5iyy,4231,2,8.039403376,0,1,20751
5iyy_rdkit_ligand_05,PDB_5iyy,4231,5,8.10499205,0,1,20752
5j0d_rdkit_ligand_01,PDB_5j0d,4232,1,9.356270347,0,1,20753
5j0d_rdkit_ligand_02,PDB_5j0d,4232,2,9.367760104,0,1,20754
5j0d_rdkit_ligand_03,PDB_5j0d,4232,3,8.305378111,0,1,20755
5j0d_rdkit_ligand_06,PDB_5j0d,4232,6,1.892107366,1,1,20756
5j0d_rdkit_ligand_08,PDB_5j0d,4232,8,1.75851668,1,1,20757
5j1r_rdkit_ligand_01,PDB_5j1r,4233,1,6.096829814,0,1,20758
5j1r_rdkit_ligand_02,PDB_5j1r,4233,2,0.466655731,1,1,20759
5j1r_rdkit_ligand_03,PDB_5j1r,4233,3,1.039315503,1,1,20760
5j1r_rdkit_ligand_04,PDB_5j1r,4233,4,7.676537101,0,1,20761
5j1r_rdkit_ligand_05,PDB_5j1r,4233,5,6.133385997,0,1,20762
5j1r_rdkit_ligand_06,PDB_5j1r,4233,6,1.542044005,1,1,20763
5j1r_rdkit_ligand_07,PDB_5j1r,4233,7,1.249768493,1,1,20764
5j1r_rdkit_ligand_11,PDB_5j1r,4233,11,1.848334694,1,1,20765
5j1x_rdkit_ligand_01,PDB_5j1x,4234,1,6.73215724,0,1,20766
5j1x_rdkit_ligand_02,PDB_5j1x,4234,2,6.709761977,0,1,20767
5j1x_rdkit_ligand_03,PDB_5j1x,4234,3,7.177380188,0,1,20768
5j1x_rdkit_ligand_12,PDB_5j1x,4234,12,1.761169079,1,1,20769
5j1x_rdkit_ligand_13,PDB_5j1x,4234,13,1.927966136,1,1,20770
5j20_rdkit_ligand_01,PDB_5j20,4235,1,7.977294691,0,1,20771
5j20_rdkit_ligand_02,PDB_5j20,4235,2,8.036309775,0,1,20772
5j20_rdkit_ligand_03,PDB_5j20,4235,3,8.10781155,0,1,20773
5j20_rdkit_ligand_04,PDB_5j20,4235,4,0.635116652,1,1,20774
5j20_rdkit_ligand_07,PDB_5j20,4235,7,1.779129037,1,1,20775
5j27_rdkit_ligand_01,PDB_5j27,4236,1,8.044686529,0,1,20776
5j27_rdkit_ligand_02,PDB_5j27,4236,2,4.611711632,0,1,20777
5j27_rdkit_ligand_03,PDB_5j27,4236,3,8.055107844,0,1,20778
5j27_rdkit_ligand_04,PDB_5j27,4236,4,1.183169778,1,1,20779
5j2x_rdkit_ligand_01,PDB_5j2x,4237,1,5.341531875,0,1,20780
5j2x_rdkit_ligand_02,PDB_5j2x,4237,2,9.160555466,0,1,20781
5j2x_rdkit_ligand_03,PDB_5j2x,4237,3,6.069595347,0,1,20782
5j3l_rdkit_ligand_01,PDB_5j3l,4238,1,6.131752583,0,1,20783
5j3l_rdkit_ligand_02,PDB_5j3l,4238,2,6.025103153,0,1,20784
5j3l_rdkit_ligand_03,PDB_5j3l,4238,3,0.956553292,1,1,20785
5j3l_rdkit_ligand_04,PDB_5j3l,4238,4,6.481682858,0,1,20786
5j3l_rdkit_ligand_06,PDB_5j3l,4238,6,0.989247559,1,1,20787
5j3l_rdkit_ligand_08,PDB_5j3l,4238,8,0.903336482,1,1,20788
5j3l_rdkit_ligand_09,PDB_5j3l,4238,9,1.603798699,1,1,20789
5j3l_rdkit_ligand_10,PDB_5j3l,4238,10,1.781415729,1,1,20790
5j41_rdkit_ligand_01,PDB_5j41,4239,1,5.831997908,0,1,20791
5j41_rdkit_ligand_02,PDB_5j41,4239,2,5.857927911,0,1,20792
5j41_rdkit_ligand_03,PDB_5j41,4239,3,5.673794945,0,1,20793
5j41_rdkit_ligand_20,PDB_5j41,4239,20,1.729659106,0,1,20794
5j47_rdkit_ligand_01,PDB_5j47,4240,1,6.307840099,0,1,20795
5j47_rdkit_ligand_02,PDB_5j47,4240,2,0.67293338,1,1,20796
5j47_rdkit_ligand_03,PDB_5j47,4240,3,5.022788146,0,1,20797
5j47_rdkit_ligand_04,PDB_5j47,4240,4,1.710701847,1,1,20798
5j47_rdkit_ligand_05,PDB_5j47,4240,5,1.712347859,1,1,20799
5j47_rdkit_ligand_06,PDB_5j47,4240,6,5.038015402,0,1,20800
5j47_rdkit_ligand_09,PDB_5j47,4240,9,1.693392102,1,1,20801
5j47_rdkit_ligand_10,PDB_5j47,4240,10,0.902298889,1,1,20802
5j64_rdkit_ligand_01,PDB_5j64,4241,1,0.54190159,1,1,20803
5j64_rdkit_ligand_02,PDB_5j64,4241,2,4.790475322,0,1,20804
5j64_rdkit_ligand_03,PDB_5j64,4241,3,5.023483055,0,1,20805
5j64_rdkit_ligand_04,PDB_5j64,4241,4,1.563538341,1,1,20806
5j64_rdkit_ligand_08,PDB_5j64,4241,8,5.040023857,0,1,20807
5j6a_rdkit_ligand_01,PDB_5j6a,4242,1,5.833494922,0,1,20808
5j6a_rdkit_ligand_02,PDB_5j6a,4242,2,5.423365937,0,1,20809
5j6a_rdkit_ligand_03,PDB_5j6a,4242,3,5.094021473,0,1,20810
5j6l_rdkit_ligand_01,PDB_5j6l,4243,1,4.64480425,0,1,20811
5j6l_rdkit_ligand_02,PDB_5j6l,4243,2,1.075902428,1,1,20812
5j6l_rdkit_ligand_03,PDB_5j6l,4243,3,6.501832437,0,1,20813
5j6l_rdkit_ligand_04,PDB_5j6l,4243,4,6.481584026,0,1,20814
5j6l_rdkit_ligand_05,PDB_5j6l,4243,5,1.381866242,1,1,20815
5j6m_rdkit_ligand_01,PDB_5j6m,4244,1,0.863488891,1,1,20816
5j6m_rdkit_ligand_02,PDB_5j6m,4244,2,6.020845906,0,1,20817
5j6m_rdkit_ligand_03,PDB_5j6m,4244,3,5.996954942,0,1,20818
5j6m_rdkit_ligand_04,PDB_5j6m,4244,4,5.871399226,0,1,20819
5j6n_rdkit_ligand_01,PDB_5j6n,4245,1,1.135797016,1,1,20820
5j6n_rdkit_ligand_02,PDB_5j6n,4245,2,5.650995942,0,1,20821
5j6n_rdkit_ligand_03,PDB_5j6n,4245,3,5.674075395,0,1,20822
5j6n_rdkit_ligand_04,PDB_5j6n,4245,4,5.706879502,0,1,20823
5j6n_rdkit_ligand_08,PDB_5j6n,4245,8,1.934928886,1,1,20824
5j7q_rdkit_ligand_01,PDB_5j7q,4246,1,6.462884586,0,1,20825
5j7q_rdkit_ligand_02,PDB_5j7q,4246,2,1.932433364,0,1,20826
5j7q_rdkit_ligand_04,PDB_5j7q,4246,4,6.580172007,0,1,20827
5j7q_rdkit_ligand_05,PDB_5j7q,4246,5,6.696111751,0,1,20828
5j7q_rdkit_ligand_08,PDB_5j7q,4246,8,0.706995174,0,1,20829
5j7w_rdkit_ligand_03,PDB_5j7w,4247,3,10.09314624,0,1,20830
5j7w_rdkit_ligand_06,PDB_5j7w,4247,6,10.01514525,0,1,20831
5j7w_rdkit_ligand_09,PDB_5j7w,4247,9,9.659530629,0,1,20832
5j82_rdkit_ligand_01,PDB_5j82,4248,1,1.38806053,1,1,20833
5j82_rdkit_ligand_02,PDB_5j82,4248,2,1.848206969,1,1,20834
5j82_rdkit_ligand_03,PDB_5j82,4248,3,1.075847493,1,1,20835
5j82_rdkit_ligand_04,PDB_5j82,4248,4,5.894027152,0,1,20836
5j82_rdkit_ligand_05,PDB_5j82,4248,5,4.609176013,0,1,20837
5j82_rdkit_ligand_06,PDB_5j82,4248,6,6.006140344,0,1,20838
5j86_rdkit_ligand_01,PDB_5j86,4249,1,1.057763374,1,1,20839
5j86_rdkit_ligand_02,PDB_5j86,4249,2,1.633738045,1,1,20840
5j86_rdkit_ligand_03,PDB_5j86,4249,3,6.384568126,0,1,20841
5j86_rdkit_ligand_04,PDB_5j86,4249,4,6.226908589,0,1,20842
5j86_rdkit_ligand_05,PDB_5j86,4249,5,6.516491853,0,1,20843
5j8m_rdkit_ligand_01,PDB_5j8m,4250,1,8.305383782,0,1,20844
5j8m_rdkit_ligand_02,PDB_5j8m,4250,2,8.339818717,0,1,20845
5j8m_rdkit_ligand_03,PDB_5j8m,4250,3,6.373126563,0,1,20846
5j8u_rdkit_ligand_01,PDB_5j8u,4251,1,4.98639172,0,1,20847
5j8u_rdkit_ligand_02,PDB_5j8u,4251,2,4.75437635,0,1,20848
5j8u_rdkit_ligand_03,PDB_5j8u,4251,3,0.571482075,1,1,20849
5j8u_rdkit_ligand_04,PDB_5j8u,4251,4,1.616716263,1,1,20850
5j8u_rdkit_ligand_05,PDB_5j8u,4251,5,6.14295397,0,1,20851
5j8z_rdkit_ligand_01,PDB_5j8z,4252,1,4.616849223,0,1,20852
5j8z_rdkit_ligand_02,PDB_5j8z,4252,2,4.749627778,0,1,20853
5j8z_rdkit_ligand_03,PDB_5j8z,4252,3,7.21626245,0,1,20854
5ja0_rdkit_ligand_02,PDB_5ja0,4253,2,1.979433452,1,1,20855
5ja0_rdkit_ligand_03,PDB_5ja0,4253,3,1.963084414,1,1,20856
5ja0_rdkit_ligand_06,PDB_5ja0,4253,6,1.379517292,1,1,20857
5ja0_rdkit_ligand_11,PDB_5ja0,4253,11,5.202540349,0,1,20858
5ja0_rdkit_ligand_14,PDB_5ja0,4253,14,4.892181637,0,1,20859
5ja0_rdkit_ligand_18,PDB_5ja0,4253,18,10.27937115,0,1,20860
5jfp_rdkit_ligand_01,PDB_5jfp,4254,1,4.569927443,0,1,20861
5jfp_rdkit_ligand_04,PDB_5jfp,4254,4,7.953408655,0,1,20862
5jfp_rdkit_ligand_05,PDB_5jfp,4254,5,1.750779275,1,1,20863
5jfp_rdkit_ligand_06,PDB_5jfp,4254,6,9.130298766,0,1,20864
5jfu_rdkit_ligand_04,PDB_5jfu,4255,4,5.935707551,0,1,20865
5jfu_rdkit_ligand_06,PDB_5jfu,4255,6,6.959869461,0,1,20866
5jfu_rdkit_ligand_08,PDB_5jfu,4255,8,1.345345761,1,1,20867
5jfu_rdkit_ligand_09,PDB_5jfu,4255,9,9.519712199,0,1,20868
5jfu_rdkit_ligand_14,PDB_5jfu,4255,14,1.919117851,1,1,20869
5jg1_rdkit_ligand_01,PDB_5jg1,4256,1,1.25219284,1,1,20870
5jg1_rdkit_ligand_02,PDB_5jg1,4256,2,1.262203413,1,1,20871
5jg1_rdkit_ligand_03,PDB_5jg1,4256,3,1.365953596,1,1,20872
5jg1_rdkit_ligand_04,PDB_5jg1,4256,4,1.615303349,1,1,20873
5jg1_rdkit_ligand_05,PDB_5jg1,4256,5,9.073095103,0,1,20874
5jg1_rdkit_ligand_07,PDB_5jg1,4256,7,8.680424601,0,1,20875
5jg1_rdkit_ligand_09,PDB_5jg1,4256,9,4.941949834,0,1,20876
5jg1_rdkit_ligand_16,PDB_5jg1,4256,16,1.985522258,1,1,20877
5jga_rdkit_ligand_02,PDB_5jga,4257,2,1.378290373,1,1,20878
5jga_rdkit_ligand_03,PDB_5jga,4257,3,1.292601333,1,1,20879
5jga_rdkit_ligand_04,PDB_5jga,4257,4,1.543878738,1,1,20880
5jga_rdkit_ligand_05,PDB_5jga,4257,5,4.588256131,0,1,20881
5jga_rdkit_ligand_06,PDB_5jga,4257,6,4.860193972,0,1,20882
5jga_rdkit_ligand_07,PDB_5jga,4257,7,4.858088225,0,1,20883
5jgi_rdkit_ligand_01,PDB_5jgi,4258,1,5.338028125,0,1,20884
5jgi_rdkit_ligand_02,PDB_5jgi,4258,2,6.542610004,0,1,20885
5jgi_rdkit_ligand_04,PDB_5jgi,4258,4,6.226000294,0,1,20886
5jgi_rdkit_ligand_16,PDB_5jgi,4258,16,1.961422953,0,1,20887
5jgi_rdkit_ligand_18,PDB_5jgi,4258,18,1.049647115,0,1,20888
5jgq_rdkit_ligand_01,PDB_5jgq,4259,1,7.017625599,0,1,20889
5jgq_rdkit_ligand_02,PDB_5jgq,4259,2,7.021433493,0,1,20890
5jgq_rdkit_ligand_04,PDB_5jgq,4259,4,6.002540666,0,1,20891
5jhb_rdkit_ligand_01,PDB_5jhb,4260,1,6.617025577,0,1,20892
5jhb_rdkit_ligand_02,PDB_5jhb,4260,2,5.826872799,0,1,20893
5jhb_rdkit_ligand_03,PDB_5jhb,4260,3,1.242671446,1,1,20894
5jhb_rdkit_ligand_04,PDB_5jhb,4260,4,6.819897081,0,1,20895
5jhk_rdkit_ligand_03,PDB_5jhk,4261,3,8.118110777,0,1,20896
5jhk_rdkit_ligand_06,PDB_5jhk,4261,6,7.974816252,0,1,20897
5jhk_rdkit_ligand_07,PDB_5jhk,4261,7,8.264071124,0,1,20898
5ji8_rdkit_ligand_01,PDB_5ji8,4262,1,1.449744805,1,1,20899
5ji8_rdkit_ligand_03,PDB_5ji8,4262,3,1.189783044,1,1,20900
5ji8_rdkit_ligand_06,PDB_5ji8,4262,6,5.337793422,0,1,20901
5ji8_rdkit_ligand_07,PDB_5ji8,4262,7,4.840474031,0,1,20902
5ji8_rdkit_ligand_08,PDB_5ji8,4262,8,5.137741325,0,1,20903
5ji8_rdkit_ligand_11,PDB_5ji8,4262,11,0.742555722,1,1,20904
5ji8_rdkit_ligand_16,PDB_5ji8,4262,16,1.698974193,1,1,20905
5jjr_rdkit_ligand_01,PDB_5jjr,4263,1,8.395285282,0,1,20906
5jjr_rdkit_ligand_02,PDB_5jjr,4263,2,8.597848264,0,1,20907
5jjr_rdkit_ligand_03,PDB_5jjr,4263,3,8.350940283,0,1,20908
5jjr_rdkit_ligand_05,PDB_5jjr,4263,5,1.367265618,1,1,20909
5jkg_rdkit_ligand_01,PDB_5jkg,4264,1,1.914593586,1,1,20910
5jkg_rdkit_ligand_02,PDB_5jkg,4264,2,1.635033731,1,1,20911
5jkg_rdkit_ligand_03,PDB_5jkg,4264,3,1.772964504,1,1,20912
5jkg_rdkit_ligand_05,PDB_5jkg,4264,5,1.861108353,1,1,20913
5jkg_rdkit_ligand_06,PDB_5jkg,4264,6,1.952640221,1,1,20914
5jkg_rdkit_ligand_15,PDB_5jkg,4264,15,5.087895295,0,1,20915
5jkg_rdkit_ligand_16,PDB_5jkg,4264,16,10.04652544,0,1,20916
5jkg_rdkit_ligand_19,PDB_5jkg,4264,19,10.13429883,0,1,20917
5jnn_rdkit_ligand_03,PDB_5jnn,4265,3,5.57400584,0,1,20918
5jnn_rdkit_ligand_15,PDB_5jnn,4265,15,1.690405055,1,1,20919
5jnn_rdkit_ligand_17,PDB_5jnn,4265,17,1.389870084,1,1,20920
5jog_rdkit_ligand_01,PDB_5jog,4266,1,9.981678263,0,1,20921
5jog_rdkit_ligand_02,PDB_5jog,4266,2,10.08192793,0,1,20922
5jog_rdkit_ligand_03,PDB_5jog,4266,3,10.32784457,0,1,20923
5jog_rdkit_ligand_07,PDB_5jog,4266,7,0.900847394,1,1,20924
5jox_rdkit_ligand_02,PDB_5jox,4267,2,0.655849068,0,1,20925
5jox_rdkit_ligand_15,PDB_5jox,4267,15,1.959835906,0,1,20926
5jq5_rdkit_ligand_01,PDB_5jq5,4268,1,6.180254595,0,1,20927
5jq5_rdkit_ligand_02,PDB_5jq5,4268,2,6.048230981,0,1,20928
5jq5_rdkit_ligand_03,PDB_5jq5,4268,3,5.877195783,0,1,20929
5jq5_rdkit_ligand_07,PDB_5jq5,4268,7,1.083981661,1,1,20930
